log_line,label
Apr 01 07:46:49 dbserver02 su[8970]: FAILED su for root by scanner,su_failure
Apr 01 09:17:09 appserver03 sshd[3379]: Accepted password for root from 91.240.118.172 port 51053 ssh2,root_login
Apr 01 09:22:38 dbserver02 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 10:33:21 dbserver02 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 05:17:33 webserver01 sudo: hacker : TTY=pts/0 ; PWD=/home/hacker ; USER=root ; COMMAND=/bin/bash,privilege_escalation
Apr 01 13:33:40 appserver03 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 18:04:18 dbserver02 sshd[1911]: Accepted password for bob from 192.168.1.15 port 52004 ssh2,normal
Apr 01 17:31:34 dbserver02 sshd[4004]: Accepted password for frank from 192.168.1.17 port 65209 ssh2,normal
Apr 01 21:32:58 dbserver02 sshd[4755]: Accepted password for alice from 192.168.1.13 port 52842 ssh2,normal
Apr 01 02:06:56 webserver01 sshd[1494]: Accepted password for root from 198.51.100.77 port 47230 ssh2,root_login
Apr 01 12:05:36 webserver01 sshd[8252]: Accepted password for alice from 192.168.1.15 port 64999 ssh2,normal
Apr 01 17:23:43 appserver03 sshd[3213]: Accepted password for dave from 192.168.1.26 port 42030 ssh2,normal
Apr 01 15:49:44 dbserver02 pam_unix(sshd:session): session opened for user bob(uid=1000) by (uid=0),normal
"Apr 01 03:38:14 appserver03 useradd[1564]: new user: name=backdoor, UID=45507, GID=41347, home=/home/backdoor, shell=/bin/bash",new_user_created
Apr 01 06:18:45 appserver03 systemd-logind[320]: New session 302 of user grace.,normal
Apr 01 14:31:46 dbserver02 sshd[4431]: Failed password for test from 45.33.32.156 port 63289 ssh2,ssh_brute_force
Apr 01 10:47:46 dbserver02 sshd[1662]: Accepted password for bob from 192.168.1.28 port 55843 ssh2,normal
Apr 01 15:25:02 appserver03 sudo: botnet : TTY=pts/0 ; PWD=/home/botnet ; USER=root ; COMMAND=/usr/bin/chmod 777 /etc/passwd,privilege_escalation
Apr 01 08:19:25 webserver01 sshd[5127]: Accepted password for alice from 192.168.1.20 port 48485 ssh2,normal
Apr 01 08:54:24 webserver01 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 15:08:42 webserver01 sshd[4104]: Accepted password for carol from 192.168.1.26 port 40163 ssh2,normal
Apr 01 19:51:00 appserver03 sshd[3601]: Failed password for invalid user scanner from 103.253.41.98 port 44238 ssh2,ssh_brute_force
Apr 01 15:21:10 dbserver02 systemd-logind[162]: New session 430 of user bob.,normal
Apr 01 06:59:39 appserver03 sshd[7724]: Accepted password for grace from 192.168.1.10 port 60927 ssh2,normal
Apr 01 03:11:39 webserver01 sshd[3239]: Accepted password for root from 23.129.64.210 port 43493 ssh2,root_login
Apr 01 19:04:41 dbserver02 sshd[7490]: Failed password for admin from 23.129.64.210 port 61233 ssh2,ssh_brute_force
Apr 01 22:28:21 webserver01 sshd[3522]: Accepted password for bob from 192.168.1.20 port 61936 ssh2,normal
Apr 01 07:15:01 appserver03 pam_unix(sshd:session): session closed for user bob,normal
Apr 01 19:42:29 dbserver02 sshd[1890]: Failed password for invalid user botnet from 185.220.101.34 port 44955 ssh2,ssh_brute_force
Apr 01 02:47:52 dbserver02 sshd[5104]: Accepted password for root from 23.129.64.210 port 45780 ssh2,root_login
Apr 01 21:24:30 appserver03 sshd[4823]: Failed password for invalid user root from 185.220.101.34 port 44380 ssh2,ssh_brute_force
Apr 01 10:23:00 webserver01 sshd[7781]: Accepted password for carol from 192.168.1.18 port 43236 ssh2,normal
Apr 01 20:53:52 dbserver02 sshd[4412]: Accepted password for eve from 192.168.1.25 port 46216 ssh2,normal
Apr 01 22:17:17 appserver03 sshd[4427]: Failed password for botnet from 103.253.41.98 port 52092 ssh2,ssh_brute_force
Apr 01 08:43:20 webserver01 pam_unix(sshd:session): session closed for user frank,normal
Apr 01 11:40:28 webserver01 sshd[1050]: Accepted password for grace from 192.168.1.11 port 61007 ssh2,normal
Apr 01 09:02:57 appserver03 sudo: botnet : TTY=pts/0 ; PWD=/home/botnet ; USER=root ; COMMAND=/bin/bash,privilege_escalation
Apr 01 15:25:32 webserver01 sshd[9628]: Accepted password for alice from 192.168.1.15 port 47757 ssh2,normal
Apr 01 09:14:08 appserver03 sshd[5700]: Accepted password for frank from 192.168.1.26 port 55079 ssh2,normal
Apr 01 10:57:21 dbserver02 sshd[7594]: Accepted password for root from 185.220.101.34 port 62397 ssh2,root_login
Apr 01 18:44:08 appserver03 sshd[5423]: Accepted password for frank from 192.168.1.27 port 60641 ssh2,normal
Apr 01 20:38:14 appserver03 systemd-logind[123]: New session 215 of user alice.,normal
Apr 01 13:04:00 appserver03 sshd[7338]: Accepted password for root from 91.240.118.172 port 41711 ssh2,root_login
Apr 01 10:37:17 dbserver02 sshd[9694]: Accepted password for carol from 192.168.1.11 port 55607 ssh2,normal
Apr 01 15:04:42 dbserver02 CRON[8002]: pam_unix(cron:session): session opened for user bob(uid=1000) by (uid=0),normal
"Apr 01 23:14:48 appserver03 adduser[3936]: new user: name=svc_acct, UID=16355, GID=47288, home=/home/svc_acct, shell=/bin/bash",new_user_created
Apr 01 17:03:14 dbserver02 CRON[1560]: pam_unix(cron:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 23:19:41 webserver01 sudo: intruder : TTY=pts/0 ; PWD=/home/intruder ; USER=root ; COMMAND=/usr/bin/passwd,privilege_escalation
"Apr 01 05:46:31 dbserver02 useradd[4015]: new user: name=svc_acct, UID=33722, GID=55998, home=/home/svc_acct, shell=/bin/bash",new_user_created
Apr 01 12:55:33 dbserver02 sshd[3017]: Accepted password for alice from 192.168.1.26 port 63697 ssh2,normal
Apr 01 18:53:04 appserver03 sshd[4867]: Accepted password for frank from 192.168.1.12 port 49037 ssh2,normal
Apr 01 17:30:17 appserver03 sshd[7974]: Accepted password for root from 23.129.64.210 port 44594 ssh2,root_login
Apr 01 13:59:07 webserver01 sshd[9951]: Accepted password for root from 23.129.64.210 port 50061 ssh2,root_login
Apr 01 12:52:41 appserver03 sshd[9656]: Failed password for invalid user hacker from 185.220.101.34 port 50630 ssh2,ssh_brute_force
Apr 01 08:32:05 webserver01 CRON[3385]: pam_unix(cron:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 23:01:40 webserver01 sshd[5796]: Accepted password for alice from 91.240.118.172 port 53116 ssh2,after_hours_login
Apr 01 22:20:47 appserver03 sshd[5374]: Accepted password for dave from 192.168.1.25 port 60452 ssh2,normal
Apr 01 17:26:47 webserver01 sshd[2040]: Accepted password for carol from 192.168.1.29 port 58743 ssh2,normal
Apr 01 14:00:32 appserver03 systemd-logind[861]: New session 98 of user bob.,normal
Apr 01 08:48:42 appserver03 sshd[4117]: Accepted password for eve from 192.168.1.13 port 60990 ssh2,normal
Apr 01 19:54:34 appserver03 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 10:50:37 webserver01 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 17:30:13 webserver01 sshd[5207]: Failed password for admin from 103.253.41.98 port 55328 ssh2,ssh_brute_force
Apr 01 00:28:38 appserver03 sshd[8298]: Accepted password for bob from 192.168.1.15 port 57762 ssh2,after_hours_login
Apr 01 06:03:11 dbserver02 systemd-logind[934]: New session 419 of user frank.,normal
Apr 01 20:04:36 webserver01 sshd[4773]: Accepted password for grace from 192.168.1.16 port 55013 ssh2,normal
Apr 01 21:41:57 dbserver02 CRON[5731]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 03:07:09 webserver01 sshd[2206]: Accepted password for carol from 198.51.100.77 port 41761 ssh2,after_hours_login
Apr 01 13:53:31 appserver03 pam_unix(sshd:session): session closed for user carol,normal
"Apr 01 21:38:19 webserver01 useradd[2165]: new user: name=testadmin, UID=26498, GID=24169, home=/home/testadmin, shell=/bin/bash",new_user_created
Apr 01 13:58:23 dbserver02 systemd-logind[247]: New session 128 of user frank.,normal
Apr 01 15:03:05 appserver03 sshd[5088]: Accepted password for root from 103.253.41.98 port 57629 ssh2,root_login
Apr 01 16:01:46 webserver01 sshd[1391]: Accepted password for eve from 192.168.1.18 port 44499 ssh2,normal
Apr 01 17:53:20 dbserver02 sshd[4974]: Accepted password for eve from 192.168.1.17 port 54732 ssh2,normal
Apr 01 19:58:14 webserver01 systemd-logind[622]: New session 495 of user alice.,normal
Apr 01 02:02:05 dbserver02 sshd[7430]: Accepted password for root from 198.51.100.77 port 41529 ssh2,root_login
Apr 01 12:24:50 dbserver02 sshd[5934]: Accepted password for root from 45.33.32.156 port 45837 ssh2,root_login
Apr 01 18:08:06 appserver03 sshd[2496]: Accepted password for bob from 192.168.1.15 port 44993 ssh2,normal
Apr 01 07:58:42 appserver03 sshd[7734]: Failed password for invalid user hacker from 185.220.101.34 port 45900 ssh2,ssh_brute_force
Apr 01 19:30:25 appserver03 pam_unix(sshd:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 21:51:35 appserver03 sshd[6139]: Accepted password for eve from 192.168.1.11 port 55170 ssh2,normal
Apr 01 10:05:35 dbserver02 CRON[4940]: pam_unix(cron:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 11:23:17 dbserver02 sshd[2758]: Accepted password for eve from 192.168.1.29 port 55385 ssh2,normal
Apr 01 06:55:18 dbserver02 sshd[9708]: Accepted password for frank from 192.168.1.18 port 61746 ssh2,normal
Apr 01 13:37:27 dbserver02 sshd[1534]: Accepted password for carol from 192.168.1.23 port 58090 ssh2,normal
Apr 01 12:05:16 appserver03 systemd-logind[879]: New session 33 of user bob.,normal
Apr 01 01:35:07 appserver03 sshd[6008]: Accepted password for alice from 192.168.1.26 port 45832 ssh2,after_hours_login
Apr 01 11:05:59 appserver03 sshd[8738]: Accepted password for dave from 192.168.1.14 port 42227 ssh2,normal
Apr 01 02:09:06 appserver03 sshd[4559]: Accepted password for frank from 192.168.1.29 port 42260 ssh2,after_hours_login
Apr 01 10:52:47 appserver03 systemd-logind[761]: New session 51 of user grace.,normal
Apr 01 11:05:55 dbserver02 sshd[3093]: Accepted password for grace from 192.168.1.22 port 45445 ssh2,normal
"Apr 01 12:40:32 appserver03 useradd[9843]: new user: name=testadmin, UID=15795, GID=25796, home=/home/testadmin, shell=/bin/bash",new_user_created
Apr 01 16:00:03 dbserver02 su[7919]: FAILED su for root by scanner,su_failure
Apr 01 20:25:33 dbserver02 sshd[7614]: Accepted password for alice from 192.168.1.19 port 63484 ssh2,normal
Apr 01 07:12:08 webserver01 systemd-logind[619]: New session 76 of user eve.,normal
Apr 01 10:20:42 appserver03 sshd[6185]: Accepted password for alice from 192.168.1.28 port 64063 ssh2,normal
Apr 01 15:14:59 dbserver02 CRON[3121]: pam_unix(cron:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 20:52:32 dbserver02 sshd[1947]: Accepted password for alice from 192.168.1.29 port 44674 ssh2,normal
Apr 01 16:18:47 webserver01 CRON[1445]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 09:40:29 appserver03 CRON[4920]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 15:15:15 webserver01 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 14:42:34 appserver03 sshd[3746]: Accepted password for root from 45.33.32.156 port 53481 ssh2,root_login
Apr 01 17:18:55 appserver03 sudo: scanner : TTY=pts/0 ; PWD=/home/scanner ; USER=root ; COMMAND=/usr/bin/passwd,privilege_escalation
Apr 01 08:46:48 appserver03 systemd-logind[552]: New session 187 of user bob.,normal
Apr 01 09:51:50 webserver01 sshd[1195]: Accepted password for alice from 192.168.1.24 port 44580 ssh2,normal
Apr 01 15:07:49 webserver01 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 17:35:48 webserver01 sshd[2128]: Accepted password for alice from 192.168.1.27 port 50363 ssh2,normal
Apr 01 16:23:59 dbserver02 CRON[7436]: pam_unix(cron:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 16:48:06 webserver01 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 05:38:22 dbserver02 sshd[2558]: Accepted password for root from 23.129.64.210 port 55771 ssh2,root_login
Apr 01 14:18:41 dbserver02 CRON[8913]: pam_unix(cron:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 21:54:41 dbserver02 sshd[8855]: Accepted password for carol from 192.168.1.10 port 40108 ssh2,normal
Apr 01 14:48:37 appserver03 CRON[9345]: pam_unix(cron:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 22:55:07 appserver03 CRON[8479]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 13:37:45 appserver03 pam_unix(sshd:session): session closed for user eve,normal
Apr 01 09:35:00 webserver01 sudo: intruder : TTY=pts/0 ; PWD=/home/intruder ; USER=root ; COMMAND=/usr/bin/passwd,privilege_escalation
Apr 01 09:51:45 dbserver02 sshd[8755]: Accepted password for carol from 192.168.1.22 port 46006 ssh2,normal
Apr 01 16:31:04 webserver01 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 12:55:19 dbserver02 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 16:13:56 appserver03 sshd[4854]: Failed password for invalid user intruder from 198.51.100.77 port 65243 ssh2,ssh_brute_force
Apr 01 17:05:02 webserver01 CRON[8532]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 15:23:58 appserver03 sshd[2971]: Accepted password for carol from 192.168.1.23 port 50080 ssh2,normal
Apr 01 22:58:06 appserver03 sshd[6844]: Accepted password for eve from 192.168.1.17 port 64213 ssh2,normal
Apr 01 09:21:45 dbserver02 sshd[2383]: Accepted password for eve from 192.168.1.10 port 41992 ssh2,normal
Apr 01 18:11:07 appserver03 pam_unix(sshd:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 19:04:30 appserver03 sshd[3749]: Accepted password for grace from 192.168.1.27 port 63036 ssh2,normal
Apr 01 21:22:50 webserver01 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 19:17:48 webserver01 sshd[1257]: Accepted password for root from 198.51.100.77 port 54571 ssh2,root_login
Apr 01 19:44:03 webserver01 sshd[2075]: Accepted password for bob from 192.168.1.26 port 62091 ssh2,normal
Apr 01 10:37:13 dbserver02 sshd[2944]: Accepted password for bob from 192.168.1.24 port 58723 ssh2,normal
Apr 01 12:13:24 dbserver02 sshd[3961]: Accepted password for dave from 192.168.1.24 port 42226 ssh2,normal
Apr 01 12:22:47 webserver01 sshd[1999]: Accepted password for grace from 192.168.1.11 port 56525 ssh2,normal
Apr 01 15:49:07 dbserver02 sshd[6383]: Accepted password for eve from 192.168.1.27 port 47695 ssh2,normal
Apr 01 12:20:57 webserver01 sshd[1733]: Accepted password for grace from 192.168.1.19 port 56508 ssh2,normal
Apr 01 10:52:28 webserver01 sshd[1402]: Accepted password for grace from 192.168.1.21 port 57596 ssh2,normal
Apr 01 21:46:40 webserver01 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 16:37:06 webserver01 sshd[9965]: Accepted password for frank from 192.168.1.16 port 50518 ssh2,normal
Apr 01 16:24:55 webserver01 pam_unix(sshd:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 21:17:09 appserver03 systemd-logind[881]: New session 315 of user frank.,normal
Apr 01 18:10:32 dbserver02 sshd[3252]: Accepted password for grace from 192.168.1.23 port 56314 ssh2,normal
Apr 01 13:59:48 webserver01 sshd[3301]: Accepted password for grace from 192.168.1.28 port 55186 ssh2,normal
Apr 01 04:40:23 webserver01 sshd[3759]: Accepted password for root from 103.253.41.98 port 45642 ssh2,root_login
Apr 01 16:06:53 webserver01 CRON[7681]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 07:01:29 webserver01 sshd[4685]: Accepted password for grace from 192.168.1.19 port 61156 ssh2,normal
Apr 01 14:02:46 appserver03 pam_unix(sshd:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 06:46:49 appserver03 sshd[9138]: Accepted password for carol from 192.168.1.18 port 59724 ssh2,normal
Apr 01 12:18:07 dbserver02 pam_unix(sshd:session): session closed for user eve,normal
Apr 01 15:46:26 webserver01 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 19:05:16 webserver01 sshd[6266]: Accepted password for bob from 192.168.1.10 port 48244 ssh2,normal
Apr 01 15:33:51 appserver03 CRON[8361]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 00:07:22 dbserver02 sshd[7719]: Accepted password for dave from 192.168.1.10 port 52287 ssh2,after_hours_login
Apr 01 08:03:04 appserver03 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 19:37:58 webserver01 CRON[8356]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 08:58:02 dbserver02 sshd[2920]: Accepted password for frank from 192.168.1.23 port 63725 ssh2,normal
Apr 01 08:04:35 appserver03 sshd[9188]: Accepted password for alice from 192.168.1.12 port 65303 ssh2,normal
Apr 01 19:42:48 dbserver02 sshd[3649]: Accepted password for bob from 192.168.1.13 port 51681 ssh2,normal
Apr 01 12:33:23 webserver01 sshd[7457]: Accepted password for alice from 192.168.1.20 port 65151 ssh2,normal
Apr 01 08:19:29 webserver01 sshd[1932]: Accepted password for carol from 192.168.1.26 port 54808 ssh2,normal
Apr 01 22:53:47 appserver03 CRON[3836]: pam_unix(cron:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 19:56:03 appserver03 systemd-logind[608]: New session 249 of user bob.,normal
